"logFC" "logCPM" "PValue" "FDR"
"TUNAR" -1.18733486357761 2.71211884528571 0.0143313808779181 0.843077834630752
"GNPNAT1" -1.17579380214111 3.79053581443006 0.0143611989228731 0.843077834630752
"NRG1" -1.17388712829478 3.64484405894494 0.0143616038030587 0.843077834630752
"AKAP10" -1.18321928923215 4.3282543933943 0.0143994749340755 0.843077834630752
"RPL17" -1.17417389140653 6.60736962910131 0.0144023221791577 0.843077834630752
"SLC2A4RG" 1.21272373677153 1.3669986693171 0.0144203102232469 0.843077834630752
"MPLKIP" -1.16393385954081 5.53267156299357 0.0144257814679152 0.843077834630752
"AMMECR1" 1.18986693356236 2.5023879198185 0.0144494919604501 0.843077834630752
"INTS6" 1.18247370660124 4.31697423448199 0.0144641395180715 0.843077834630752
"ACCS" 1.18305048448123 4.35958086039563 0.0144784970851669 0.843077834630752
"PEX26" 1.17767790257767 4.22949879921324 0.0147288994779585 0.855172711428948
"TMEM26" -1.18464689211157 2.40574258662185 0.0148316980202098 0.858652436539951
"LAMC3" -1.16820830006929 7.66840407376925 0.0149275012596833 0.861413624625871
"TMEM222" 1.19491969949449 1.69263782153939 0.0149654006974092 0.861413624625871
"RRP1" 1.18695566793573 2.21982507114153 0.0150092877262983 0.861464305001377
"NUP155" -1.15728272722513 5.86518773422681 0.0150561714597688 0.861686201458942
"ABCB7" 1.15368917918355 5.36638438894989 0.01518828130809 0.865599291281834
"PTPRA" 1.16407730403102 7.17371130606318 0.0152437135831718 0.865599291281834
"MEIOC" 1.17083735946155 4.19875353958703 0.015254183506689 0.865599291281834
"SLC8A2" -1.16101977641173 6.32670791957672 0.0154304724117368 0.8729213309365
"CD3G" -1.16057811987066 3.59909264176546 0.0154943683650425 0.8729213309365
"TPSB2" -1.16240797124495 4.84597436747205 0.0155139530634214 0.8729213309365
"APLF" 1.14785830109586 5.38030808662613 0.0157065980564556 0.877619146652971
"LDHA" 1.15853026275903 8.17247576020388 0.0157217606871881 0.877619146652971
"NATD1" 1.16319164229306 4.72871714498637 0.0158094916885184 0.877619146652971
"GABARAP" 1.14839908555791 5.89754225163619 0.0158387740333576 0.877619146652971
"CDHR3" -1.14882959164794 5.93491368096692 0.0158565947975817 0.877619146652971
"KCTD9" 1.14618492940252 5.30146173636334 0.0158808074767945 0.877619146652971
"SLC13A4" -1.1558091227762 6.58445250515792 0.0159639841726674 0.877619146652971
"INPP4B" -1.14948390810462 5.03264390454137 0.0160189406053572 0.877619146652971
"VEGFD" 1.15466437266977 7.52315040107748 0.016098191902301 0.877619146652971
"CNBD1" -1.15263724890171 6.50656884207429 0.0162513650035771 0.877619146652971
"PID1" -1.14629709126896 6.0113738166769 0.016257950836018 0.877619146652971
"ETS1" 1.15833025229148 4.7094430748175 0.0162845909747047 0.877619146652971
"SFXN5" -1.15208866835049 7.07143043175302 0.0162857872360548 0.877619146652971
"AC114783.1" 1.16359054918759 4.49131416245508 0.0163048619357409 0.877619146652971
"AMPD3" -1.15911308944561 4.66060871071786 0.0163087214975795 0.877619146652971
"RESP18" 1.19770078370294 0.967573038823726 0.0164262462068887 0.877619146652971
"MAK16" 1.15921129737687 4.60640043193709 0.016437760571612 0.877619146652971
"SENP2" 1.15434697261818 4.7620040903402 0.0165276165883983 0.877619146652971
"MRPL19" -1.14883591626172 4.89888361818468 0.0165438438501973 0.877619146652971
"C5orf34" -1.14865002783164 6.59600538600783 0.0166116061534924 0.877619146652971
"CHM" -1.14829318543055 6.77905706977535 0.0166381342875841 0.877619146652971
"MCM10" -1.1463825493044 6.19243989096774 0.0166664839628915 0.877619146652971
"ATP1A3" -1.13760757985328 5.44596893697642 0.0166723408755311 0.877619146652971
"RP13-210D15.9" 1.14723342666438 7.00963441662669 0.0167329484114954 0.877619146652971
"LAMTOR2" -1.17002152421186 1.89115907454971 0.01673335265653 0.877619146652971
"SPATA45" -1.14582247417047 4.91300299026259 0.0167718126169597 0.877619146652971
"CYB5B" -1.14337991899544 6.12159956759053 0.0167821363399926 0.877619146652971
"SLCO5A1" 1.14612521542656 6.55876249534933 0.0168519802473395 0.877619146652971
"EN1" -1.13733267897938 5.18069679682521 0.016868023137207 0.877619146652971
"TRIM17" -1.17011112403184 1.70707536636208 0.0169885723682651 0.881601277483725
"SLAMF8" -1.13418364062287 5.55842828816101 0.0170760127306853 0.883319887729498
"RIMS4" 1.14335212773062 6.62410466241436 0.0171098854994281 0.883319887729498
"EPHB1" 1.14144363412778 4.91927839548452 0.0171768459410817 0.884497174924957
"KLHDC3" -1.14183361433077 3.77817843446336 0.0173384991254815 0.890531989698771
"TTN" 1.14229592716709 3.86402208911379 0.0174351012743151 0.89320335965679
"GLYCTK" 1.13902419623154 6.85230657796957 0.0175150315234431 0.895009174607368
"NPBWR2" 1.13997806098929 4.8204168251825 0.0176794815304302 0.897128684790544
"GFOD2" -1.13719387031298 6.76032786102601 0.0176917462885061 0.897128684790544
"MRPS18A" 1.12828956944823 5.7650273250908 0.0177113465153499 0.897128684790544
"ASMT" -1.21914657930544 -0.262531971776218 0.0177356576894341 0.897128684790544
"AP1M2" 1.1245690128732 5.35092817110496 0.0178703840924737 0.89911490966199
"PCCA" -1.13532209689587 6.57680232333335 0.0178816497865482 0.89911490966199
"DCC" 1.14147930158239 4.17770892455988 0.0179095825947349 0.89911490966199
"NDEL1" 1.14546108504712 4.51192755045725 0.0179546171860698 0.899122342135408
"GREM2" -1.12310503038343 5.59831907582738 0.018190595060587 0.905777577259485
"OR56A5" 1.12688695477267 6.04706179352417 0.0182065622271254 0.905777577259485
"PTPRQ" 1.13792840094833 4.68820294668364 0.0182680189264066 0.905777577259485
"HIST1H2BJ" 1.15616702609267 1.95853319074028 0.018295991614102 0.905777577259485
"EMID1" 1.12500629147002 6.01396271221446 0.018313609844246 0.905777577259485
"PLA2G10" 1.1304719030908 7.32608407553314 0.0183793781379419 0.906791437145599
"GPCPD1" -1.12142972884033 5.92118221457188 0.0184361901620348 0.907359521217985
"AARSD1" -1.12488970855045 6.11485586390449 0.0185705213751011 0.907771495392704
"OR13C8" 1.1272165207599 6.64205879318519 0.0186972329489557 0.907771495392704
"DHCR24" 1.19204086337537 0.292117007120461 0.0187767632043879 0.907771495392704
"KCNG1" -1.13504079385165 4.55956356914052 0.0188611108847053 0.907771495392704
"PRDM13" -1.11680521179975 5.80949949661891 0.0188676461085025 0.907771495392704
"CLIP1" 1.12538300295623 6.86356374593022 0.0188769187728575 0.907771495392704
"WIF1" -1.13097474826047 4.14657838521438 0.0188951174165334 0.907771495392704
"TSGA13" 1.11440283312441 5.3884480624174 0.0189338508054736 0.907771495392704
"SH3BP5" 1.16649543441954 1.04122538141872 0.0189355913460974 0.907771495392704
"FAM209A" 1.11587836809603 5.888735021202 0.0189798562187001 0.907771495392704
"CDR2" 1.19034921007088 0.266694757012267 0.0190755533209994 0.907771495392704
"TMEM78" 1.13327409983234 4.410616806204 0.0191272680122671 0.907771495392704
"RP11-1099M24.7" 1.12215833423752 6.47751230693505 0.0192289421745406 0.907771495392704
"GNL2" -1.12079689202302 7.22003932737987 0.0193632569689582 0.907771495392704
"AGL" 1.13314715229108 2.51229410931357 0.019547266086648 0.907771495392704
"ZNF112" 1.12793543188874 4.43449112420311 0.0197305076536441 0.907771495392704
"SCRN3" -1.11260280964114 6.06504870474146 0.0197318849560409 0.907771495392704
"SLC4A4" -1.10836744146943 5.6206531086127 0.01974894619233 0.907771495392704
"CDHR5" -1.12545576665176 4.60213695971166 0.0197525807557799 0.907771495392704
"CDC23" 1.11778239640697 3.54243101930353 0.0197551186298458 0.907771495392704
"CEP164" -1.10673777430676 5.40981934901649 0.0197558762836746 0.907771495392704
"RHCE" 1.12743750331846 2.93942771122182 0.0197813648682502 0.907771495392704
"ZSCAN25" -1.12598392690951 2.710329568735 0.0199347807384012 0.907771495392704
"B3GAT1" 1.11467082686761 6.64180578201339 0.0200201551843793 0.907771495392704
"SYNGR2" -1.11485721784228 4.87438564379595 0.0200373498478873 0.907771495392704
"SETD9" 1.11418864395663 3.65813955032745 0.0200484099773984 0.907771495392704
"AC109829.2" 1.11368710034737 7.12697754964763 0.0201205274376228 0.907771495392704
"CH507-396I9.3" -1.10456165900545 5.87678185040588 0.0201863301326899 0.907771495392704
"FGFR1OP2" 1.10223279367179 5.33426744544741 0.0202093391239394 0.907771495392704
"PARS2" -1.11905732209379 4.20875045870474 0.0202500322031798 0.907771495392704
"SLC16A2" 1.22721291346482 -0.5062915350481 0.0202970081976144 0.907771495392704
"PCDH12" -1.114172873154 4.82695746355957 0.0203047796520868 0.907771495392704
"CCL26" 1.11003804581364 6.99214109456155 0.0205164533118629 0.907771495392704
"RIMS2" 1.10978448446862 7.20023390134272 0.0205588348051519 0.907771495392704
"DERL1" -1.1048809948305 4.99550878298141 0.0206462957927063 0.907771495392704
"SNX30" -1.10038402127079 5.81083323997247 0.0206476195850438 0.907771495392704
"KL" -1.10109487164405 5.14170955229941 0.0206733206323046 0.907771495392704
"AC002429.5" 1.10978546310469 4.85323552615876 0.0207024238537616 0.907771495392704
"AC233755.1" 1.12334470132007 2.4821693103663 0.0207278390088077 0.907771495392704
"IRS4" 1.1081435242886 6.77258945699353 0.020735796015914 0.907771495392704
"AC133551.1" 1.11230976210582 3.29143063284956 0.0207557113040198 0.907771495392704
"AC005779.2" -1.10766429549876 7.00273512939714 0.0207770269039316 0.907771495392704
"TNPO2" -1.10756800975555 6.44905508505556 0.0207908304795098 0.907771495392704
"RP11-235E17.2" 1.10064633312582 5.96457057983162 0.0207914860149042 0.907771495392704
"LRRFIP1" 1.09698023190327 5.36888625471595 0.020820161469609 0.907771495392704
"NCR1" 1.12434904352943 2.31832185276676 0.0209590228007402 0.907771495392704
"PIM1" 1.10559649495562 6.85539703296135 0.0210195966207183 0.907771495392704
"TIMM23B" 1.11879007512038 2.69260649504001 0.0210437521381135 0.907771495392704
"PACS2" 1.09504451418277 5.27614359864979 0.0211285568504581 0.907771495392704
"MPDU1" 1.1088913977701 4.09054966273347 0.0212378889389461 0.907771495392704
"EGR2" 1.10510915790554 3.49156310701988 0.02123883951989 0.907771495392704
"PITX3" -1.12503551757808 1.98685635732733 0.02124573242578 0.907771495392704
"SLC25A38" 1.09728823526062 5.06733354175951 0.021260405480621 0.907771495392704
"BTBD18" 1.09508713440292 5.86040719852351 0.0212641835132614 0.907771495392704
"SNAI1" -1.09469460536421 5.17739268944211 0.0213383289586092 0.907771495392704
"SFTA2" 1.10084486484278 6.17397966776178 0.0213439621618722 0.907771495392704
"RIMBP3B" 1.11311043059162 2.85295091664437 0.0213865148620665 0.907771495392704
"PTPRG" -1.10220867800286 7.83232906663076 0.0214410673537076 0.907771495392704
"NOL12" 1.09990812774839 6.18061236660853 0.0214709144226634 0.907771495392704
"CLHC1" 1.1060880114284 4.13733602437593 0.0216284699266379 0.907771495392704
"TXK" -1.11962889884911 1.96833833210143 0.0216367008710548 0.907771495392704
"ANKRD52" 1.09963129448605 7.00141628605801 0.0217015135683948 0.907771495392704
"RBM4B" -1.10208189148543 3.36478890547194 0.0217451092458031 0.907771495392704
"IFNAR2" -1.09934668199229 7.92841945083792 0.021764756754092 0.907771495392704
"ZNF107" 1.09880741189396 6.91759406134717 0.0218010534571361 0.907771495392704
"CENPT" 1.09881939881848 8.23690727404223 0.0218103922134327 0.907771495392704
"SLC34A3" -1.10577726514117 4.64254589210186 0.0218398143172221 0.907771495392704
"HSPA1A" 1.12201453954874 1.84742575292342 0.0219969422885278 0.907771495392704
"FBXO36" -1.09739915399897 3.71714189272787 0.0219974436229398 0.907771495392704
"LIPE" -1.09683809685433 6.49482759618317 0.0220460979073516 0.907771495392704
"NR2F1" -1.09665873231401 6.9104780354535 0.0220501862314154 0.907771495392704
"USP17L7" 1.10659579195749 4.53772888223459 0.0220588170659902 0.907771495392704
"ASCL2" 1.08752166194343 5.53953784740577 0.0220654024994037 0.907771495392704
"MARCH3" -1.08877742172737 5.14379695806459 0.0220986144172159 0.907771495392704
"BCDIN3D" -1.10253835251373 4.66685186351364 0.0221537617815279 0.907771495392704
"PRPF4" -1.08537516424241 5.31622477915924 0.0221766294099915 0.907771495392704
"TMC3" 1.09761571489615 3.87256397639568 0.0222350313783969 0.907771495392704
"SYT3" -1.10493628378915 4.48601213032829 0.0223764331822902 0.907771495392704
"PEX19" 1.08832068363328 6.02326651991676 0.022395524770367 0.907771495392704
"BCAT1" -1.10260857725408 2.93572633417164 0.022414081984599 0.907771495392704
"KLHL6" 1.093351416157 6.45827363199498 0.0224572465524292 0.907771495392704
"MCMDC2" -1.0862957422727 5.0811807019633 0.0225185120103502 0.907771495392704
"SAV1" -1.08294098949699 5.49181383646195 0.0225653244477521 0.907771495392704
"GSE1" 1.0971881836205 4.08821625439999 0.0226071196968759 0.907771495392704
"MTO1" 1.08326330934 5.21621045678813 0.0226407187510599 0.907771495392704
"MRC2" -1.09205562013919 4.87618803779857 0.0226518906163525 0.907771495392704
"CD81" -1.08170972106524 5.29487584712341 0.022661905523438 0.907771495392704
"MT-ND2" -1.11127257072272 2.06652266375497 0.0227657509646332 0.907771495392704
"ACSM6" 1.09087317325534 7.4458446708011 0.022789768021029 0.907771495392704
"TIGD4" 1.08894406908837 6.18807310445937 0.0227967382420178 0.907771495392704
"ARPC4-TTLL3" 1.1074151945013 2.29506890142054 0.0228156619371052 0.907771495392704
"RCBTB1" 1.10451979285967 2.4334788485709 0.0229622781754287 0.907771495392704
"KLF5" 1.091153293877 3.39913955838761 0.0230447893519153 0.907771495392704
"CELF2" 1.07922449428456 5.51978277995787 0.0230588829180214 0.907771495392704
"KCTD3" 1.09486051828293 4.66656846996434 0.0230990872781063 0.907771495392704
"RSL1D1" 1.08137940472632 5.97635861052224 0.0231104782382344 0.907771495392704
"ZNF205" -1.09629704988694 4.58699917924677 0.0231309711438721 0.907771495392704
"OR2AP1" 1.07857954040295 5.19600183483931 0.0232595767429827 0.907771495392704
"FAM111A" 1.08959959704038 3.92737085307017 0.0232900298905358 0.907771495392704
"WDR86" 1.0906065855988 4.04412022778107 0.0233416266444262 0.907771495392704
"CDH18" -1.07623278049094 5.45967772363233 0.0233670324894128 0.907771495392704
"RP11-302B13.5" 1.08529311507865 3.6520446589215 0.023414457218518 0.907771495392704
"PNPO" -1.12396143912964 1.00552563597708 0.0234157071414994 0.907771495392704
"WSB2" 1.08554238407708 6.56561821302136 0.0234222263214734 0.907771495392704
"ARHGEF5" 1.0938450323816 2.94564595971107 0.0234570919007919 0.907771495392704
"PABPC1" -1.09320696908542 4.60465659284449 0.0234607584265509 0.907771495392704
"SPAG1" -1.08406171899645 6.32874539974053 0.023500257168825 0.907771495392704
"CHST7" -1.07964168127787 6.08203438161217 0.0236321890464125 0.907771495392704
"ZSCAN20" -1.08420309980759 4.84660853813834 0.0237548126596918 0.907771495392704
"CCDC60" -1.07273951188712 5.2709635031414 0.0238328024728466 0.907771495392704
"SREK1IP1" 1.08174036361609 6.9280133540651 0.0238838533202818 0.907771495392704
"CAPZA1" 1.09004004298629 2.9970043886541 0.0238957228777913 0.907771495392704
"GSKIP" 1.08226832636883 4.8712973973138 0.0239074613256013 0.907771495392704
"PPP4R2" 1.08004698033875 6.20357140139008 0.0239249081538678 0.907771495392704
"MSH5-SAPCD1" 1.08326620772362 3.82614771907704 0.0239294815095325 0.907771495392704
"RHOV" 1.07910373035928 4.9517077753332 0.0239411336933145 0.907771495392704
"NAPEPLD" -1.08119365748908 3.56687090894529 0.0239565624474616 0.907771495392704
"RPS3A" 1.07219036829192 5.21845298092213 0.0240244469498186 0.907771495392704
"CDC20B" 1.12389902097628 0.839814313402277 0.0240735080884051 0.907771495392704
"TBC1D16" 1.0809546770238 3.76178632050978 0.024127320237395 0.907771495392704
"SEMA6A" -1.08012584259374 7.84257035332668 0.0241279635408461 0.907771495392704
"KDM2A" -1.07340225805787 5.07606884062167 0.0241429538988225 0.907771495392704
"GALNT16" -1.08986033066519 4.44861008992314 0.024166934540609 0.907771495392704
"DYNLT1" 1.0822240671442 3.91863983567384 0.0242004484140964 0.907771495392704
"DDTL" -1.09863565129641 1.93427069957334 0.0242820362100417 0.907771495392704
"TEX22" -1.07839917336649 6.80734657085799 0.024312070849302 0.907771495392704
"TBKBP1" 1.07821748034756 6.79646319709402 0.0243408961198684 0.907771495392704
"L3MBTL2" -1.07302934395903 6.04806447681249 0.0243768752125652 0.907771495392704
"REEP2" -1.07474855038962 4.96926006690991 0.0244021690617843 0.907771495392704
"OR7G1" 1.08467840660594 4.64660987314919 0.0244363045607872 0.907771495392704
"CARD14" 1.07940455029532 4.80586514656646 0.0245772958053462 0.907771495392704
"METAP2" -1.08013128040129 4.02203602783862 0.0246017912850785 0.907771495392704
"MRAS" 1.07548816602849 6.38876917625589 0.0246470073037255 0.907771495392704
"DVL1" -1.06529231138201 5.35400473387572 0.0246809744627427 0.907771495392704
"ZNF530" -1.0819089658084 4.65380251673711 0.0247541422568857 0.907771495392704
"PRMT9" -1.07542344417863 3.74474919181545 0.0247735565170523 0.907771495392704
"C2orf78" 1.06660269530888 5.83168881979926 0.0247875425483192 0.907771495392704
"C15orf65" 1.07970576200696 4.09036714042269 0.024802903363188 0.907771495392704
"EPB41L3" 1.07444803442797 6.7408592429896 0.0248346714188616 0.907771495392704
"ESPN" -1.07473141022591 7.50695321303505 0.0248377332444783 0.907771495392704
"TMEM239" 1.0694940808065 4.98524555419278 0.0250343875970412 0.907771495392704
"CCR9" -1.07670240334514 4.76537301001708 0.0250959862823164 0.907771495392704
"TBPL2" -1.07373943213662 3.44547329392531 0.025144105541369 0.907771495392704
"ZNF514" -1.06372026058687 5.81837434486481 0.0251602769791445 0.907771495392704
"RHOBTB3" 1.10754426189584 1.18716707288837 0.0251811615369747 0.907771495392704
"USP17L21" 1.06332504152488 5.82294457038419 0.0252244637156557 0.907771495392704
"EAF2" 2.77527582224032 -3.93597224988541 0.025248418812763 0.907771495392704
"COQ5" -1.08119580620114 4.52087976662941 0.0252507070167984 0.907771495392704
"CPED1" 1.08173770154522 4.46130712581919 0.025274204670514 0.907771495392704
